labels,log
16,"maoweti.world CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/267815/"
16,"meyzmecu.us CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/267816/"
16,"omdyo.business CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/267817/"
16,"pakotae.shop CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/267818/"
16,"hipnoguard.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_08), see https://threatfox.abuse.ch/ioc/267302/"
16,"panyinth.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/266540/"
16,"sucemiz.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/265937/"
16,"martinatrba.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/265938/"
16,"fermanin.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/265939/"
16,"hamazem.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_08), see https://threatfox.abuse.ch/ioc/265936/"
16,"jeliskvosh.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_07), see https://threatfox.abuse.ch/ioc/264851/"
16,"houghthepl.ink CNAME . ; Botnet C2 - confidence level: 75% (2021_12_07), see https://threatfox.abuse.ch/ioc/264786/"
16,"holniakea.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_07), see https://threatfox.abuse.ch/ioc/263698/"
16,"lhaerty.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_07), see https://threatfox.abuse.ch/ioc/263699/"
16,"lartmana.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_07), see https://threatfox.abuse.ch/ioc/263695/"
16,"grendafolz.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_07), see https://threatfox.abuse.ch/ioc/263350/"
16,"yonepi.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_06), see https://threatfox.abuse.ch/ioc/261050/"
16,"vopnoz.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_06), see https://threatfox.abuse.ch/ioc/260232/"
16,"nacuasujciiwi3.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_06), see https://threatfox.abuse.ch/ioc/260114/"
16,"inowaserr.top CNAME . ; Botnet C2 - confidence level: 100% (2021_12_05), see https://threatfox.abuse.ch/ioc/259789/"
16,"bvcderuik.one CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259415/"
16,"cxvdsfwejmy.one CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259414/"
16,"mncbvdisf.one CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259408/"
16,"cvcxsdfrew.one CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259409/"
16,"cfredswjkc.one CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259410/"
16,"dswecxbgt.one CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259411/"
16,"gbfdxcvasd.one CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259412/"
16,"asdferthjfgk.one CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259413/"
16,"facegatoresnetf.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259401/"
16,"facegatoresnetg.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259402/"
16,"facegatoresneth.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259403/"
16,"facegatoresneti.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259404/"
16,"flowlingbarester.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259405/"
16,"lkiujhyttrfdg.one CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259406/"
16,"muyhtgrfed.one CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259407/"
16,"motohonda.biz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259391/"
16,"salgueirao.click CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259392/"
16,"soquerouma.biz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259393/"
16,"todaquengarquer.biz CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259394/"
16,"torneadora.click CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259395/"
16,"facegatoresneta.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259396/"
16,"facegatoresnetb.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259397/"
16,"facegatoresnetc.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259398/"
16,"facegatoresnetd.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259399/"
16,"facegatoresnete.sbs CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259400/"
16,"cashprincipal.click CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259386/"
16,"empoderadas.click CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259387/"
16,"escriturario.us CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259388/"
16,"financialbom.us CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259389/"
16,"masteroso.us CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259390/"
16,"clothes.surf CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259352/"
16,"e-lanpengeonline.com CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259353/"
16,"galala.ru CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259354/"
16,"rcacademy.at CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259355/"
16,"vjcmvz.cn CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259356/"
16,"witra.ru CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259357/"
16,"cinems.club CNAME . ; Botnet C2 - confidence level: 100% (2021_12_04), see https://threatfox.abuse.ch/ioc/259351/"
16,"endofyour.ink CNAME . ; Botnet C2 - confidence level: 75% (2021_12_03), see https://threatfox.abuse.ch/ioc/257645/"
16,"zanokiryq.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_02), see https://threatfox.abuse.ch/ioc/257469/"
16,"bersaww.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_02), see https://threatfox.abuse.ch/ioc/257329/"
16,"baeswea.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_02), see https://threatfox.abuse.ch/ioc/257328/"
16,"normyils.com CNAME . ; Botnet C2 - confidence level: 75% (2021_12_02), see https://threatfox.abuse.ch/ioc/257327/"
16,"xantummassacre.golf CNAME . ; Botnet C2 - confidence level: 75% (2021_12_01), see https://threatfox.abuse.ch/ioc/256874/"
16,"mikugivetonik.top CNAME . ; Botnet C2 - confidence level: 75% (2021_12_01), see https://threatfox.abuse.ch/ioc/256873/"
16,"desantogambito.agency CNAME . ; Botnet C2 - confidence level: 75% (2021_12_01), see https://threatfox.abuse.ch/ioc/256872/"
16,"bvolebukoneh.site CNAME . ; Botnet C2 - confidence level: 100% (2021_11_30), see https://threatfox.abuse.ch/ioc/256448/"
16,"karfaganda.com CNAME . ; Botnet C2 - confidence level: 100% (2021_11_30), see https://threatfox.abuse.ch/ioc/256449/"
16,"dolebukoneh.site CNAME . ; Botnet C2 - confidence level: 100% (2021_11_30), see https://threatfox.abuse.ch/ioc/256450/"
16,"eolebukoneh.site CNAME . ; Botnet C2 - confidence level: 100% (2021_11_30), see https://threatfox.abuse.ch/ioc/256451/"
16,"mchinamoz.com CNAME . ; Botnet C2 - confidence level: 100% (2021_11_30), see https://threatfox.abuse.ch/ioc/256298/"
16,"placingapie.ink CNAME . ; Botnet C2 - confidence level: 75% (2021_11_29), see https://threatfox.abuse.ch/ioc/256273/"
16,"quadoil.ru CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256140/"
16,"lakeflex.ru CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256141/"
16,"bubushkalioua.com CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256132/"
16,"dumuilistrati.at CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256133/"
16,"file-coin-host-12.com CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256134/"
16,"fufuiloirtu.com CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256135/"
16,"host-data-coin-11.com CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256136/"
16,"novohudosovu.com CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256137/"
16,"srtuiyhuali.at CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256138/"
16,"verboliatsiaeeees.com CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256139/"
16,"amogohuigotuli.at CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256130/"
16,"brutuilionust.com CNAME . ; Botnet C2 - confidence level: 100% (2021_11_29), see https://threatfox.abuse.ch/ioc/256131/"
16,"debiazzela.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_11_27), see https://threatfox.abuse.ch/ioc/255197/"
16,"jaromawanave.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_11_27), see https://threatfox.abuse.ch/ioc/255195/"
16,"ccf9ba3695b15b4f0787e6290e0f63allcomejroo839jxi13.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_11_26), see https://threatfox.abuse.ch/ioc/254994/"
16,"hsuahiysautcr.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_11_26), see https://threatfox.abuse.ch/ioc/254875/"
16,"kasisausnasaysar.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_11_26), see https://threatfox.abuse.ch/ioc/254876/"
16,"soderunovos.website CNAME . ; Botnet C2 - confidence level: 100% (2021_11_23), see https://threatfox.abuse.ch/ioc/253669/"
16,"volebukoneh.site CNAME . ; Botnet C2 - confidence level: 100% (2021_11_22), see https://threatfox.abuse.ch/ioc/252070/"
16,"golebukoneh.site CNAME . ; Botnet C2 - confidence level: 100% (2021_11_22), see https://threatfox.abuse.ch/ioc/252071/"
16,"avolebukoneh.website CNAME . ; Botnet C2 - confidence level: 100% (2021_11_22), see https://threatfox.abuse.ch/ioc/252069/"
16,"technoshoper.com CNAME . ; Botnet C2 - confidence level: 100% (2021_11_22), see https://threatfox.abuse.ch/ioc/252068/"
16,"viehostra.xyz CNAME . ; Botnet C2 - confidence level: 100% (2021_11_21), see https://threatfox.abuse.ch/ioc/251728/"
16,"solidez.top CNAME . ; Botnet C2 - confidence level: 100% (2021_11_19), see https://threatfox.abuse.ch/ioc/250951/"
16,"mod.solidez.top CNAME . ; Botnet C2 - confidence level: 100% (2021_11_19), see https://threatfox.abuse.ch/ioc/250952/"
16,"sauceson.ink CNAME . ; Botnet C2 - confidence level: 75% (2021_11_18), see https://threatfox.abuse.ch/ioc/250770/"
16,"aucespoo.ink CNAME . ; Botnet C2 - confidence level: 75% (2021_11_17), see https://threatfox.abuse.ch/ioc/250566/"
16,"cehuciwadi.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_08), see https://threatfox.abuse.ch/ioc/548949/"
16,"gemimako.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_08), see https://threatfox.abuse.ch/ioc/548950/"
16,"kizudih.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_08), see https://threatfox.abuse.ch/ioc/548947/"
16,"ochakovski.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_08), see https://threatfox.abuse.ch/ioc/548944/"
16,"bellochao.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_08), see https://threatfox.abuse.ch/ioc/548945/"
16,"xemigefav.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_08), see https://threatfox.abuse.ch/ioc/548946/"
16,"festworfs.site CNAME . ; Botnet C2 - confidence level: 100% (2022_05_07), see https://threatfox.abuse.ch/ioc/548666/"
16,"plovvored.rest CNAME . ; Botnet C2 - confidence level: 100% (2022_05_07), see https://threatfox.abuse.ch/ioc/548667/"
16,"dassaretillop.fun CNAME . ; Botnet C2 - confidence level: 100% (2022_05_07), see https://threatfox.abuse.ch/ioc/548668/"
16,"ohioohioa.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_05), see https://threatfox.abuse.ch/ioc/548259/"
16,"sky01.publicvm.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_04), see https://threatfox.abuse.ch/ioc/548109/"
16,"rafatrekindustri24.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_04), see https://threatfox.abuse.ch/ioc/548067/"
16,"roterkindustri24.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_04), see https://threatfox.abuse.ch/ioc/548068/"
16,"masmabelicods.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_04), see https://threatfox.abuse.ch/ioc/548063/"
16,"omigxpremiernuc.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_04), see https://threatfox.abuse.ch/ioc/548064/"
16,"rafawarsindustri.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_04), see https://threatfox.abuse.ch/ioc/548065/"
16,"slotstbrnewss.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_04), see https://threatfox.abuse.ch/ioc/548066/"
16,"yabynennet.xyz CNAME . ; Botnet C2 - confidence level: 100% (2022_05_04), see https://threatfox.abuse.ch/ioc/548025/"
16,"blackhousevoid.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547968/"
16,"oftrainziila.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547969/"
16,"ereverittouche.top CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547970/"
16,"mitareamaz.top CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547971/"
16,"iterrationobj.site CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547972/"
16,"stooryallice.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547960/"
16,"hyppodraver.rest CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547961/"
16,"objectsofitteratio.fun CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547962/"
16,"lakebikerool.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547963/"
16,"comradespoon.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547964/"
16,"sobaprivba.rest CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547965/"
16,"whoisthisa.site CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547966/"
16,"trendpiplis.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547967/"
16,"environmentbest.top CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547959/"
16,"ultraxreroxx.com CNAME . ; Botnet C2 - confidence level: 100% (2022_05_03), see https://threatfox.abuse.ch/ioc/547935/"
16,"iphy.strangled.net CNAME . ; Botnet C2 - confidence level: 100% (2022_05_02), see https://threatfox.abuse.ch/ioc/547471/"
16,"cabrioxmdes.at CNAME . ; Botnet C2 - confidence level: 100% (2022_04_28), see https://threatfox.abuse.ch/ioc/537302/"
16,"hopexmder.net CNAME . ; Botnet C2 - confidence level: 100% (2022_04_28), see https://threatfox.abuse.ch/ioc/537303/"
16,"seaskysafe.com CNAME . ; Botnet C2 - confidence level: 75% (2022_04_27), see https://threatfox.abuse.ch/ioc/536960/"
16,"otectagain.top CNAME . ; Botnet C2 - confidence level: 75% (2022_04_27), see https://threatfox.abuse.ch/ioc/536959/"
16,"dilimoretast.com CNAME . ; Botnet C2 - confidence level: 75% (2022_04_27), see https://threatfox.abuse.ch/ioc/536958/"
16,"antnosience.com CNAME . ; Botnet C2 - confidence level: 75% (2022_04_27), see https://threatfox.abuse.ch/ioc/536957/"
16,"orangegrande.com CNAME . ; Botnet C2 - confidence level: 75% (2022_04_27), see https://threatfox.abuse.ch/ioc/536945/"
16,"blackferrow.com CNAME . ; Botnet C2 - confidence level: 75% (2022_04_27), see https://threatfox.abuse.ch/ioc/536944/"
16,"kingshakes1.linkpc.net CNAME . ; Botnet C2 - confidence level: 100% (2022_04_27), see https://threatfox.abuse.ch/ioc/536579/"
16,"medicare-cost.com CNAME . ; Botnet C2 - confidence level: 75% (2022_04_25), see https://threatfox.abuse.ch/ioc/533290/"
16,"afrocalite.ga CNAME . ; Botnet C2 - confidence level: 100% (2022_04_25), see https://threatfox.abuse.ch/ioc/533024/"
16,"clasique.ga CNAME . ; Botnet C2 - confidence level: 100% (2022_04_25), see https://threatfox.abuse.ch/ioc/533025/"
16,"cretenom.ga CNAME . ; Botnet C2 - confidence level: 100% (2022_04_25), see https://threatfox.abuse.ch/ioc/533026/"
16,"1biggie.publicvm.com CNAME . ; Botnet C2 - confidence level: 100% (2022_04_25), see https://threatfox.abuse.ch/ioc/532991/"
16,"azure-dbupdate.at CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528159/"
16,"azure-updatedb.at CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528160/"
16,"cucumbetuturel4.com CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528119/"
16,"nikogkojam.org CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528120/"
16,"samnutu11nuli.com CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528121/"
16,"lilisjjoer44.com CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528122/"
16,"monsutiur4.com CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528111/"
16,"linislominyt11.at CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528112/"
16,"mini55tunul.com CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528113/"
16,"nusurionuy5ff.at CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528114/"
16,"limo00ruling.org CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528115/"
16,"luxulixionus.net CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528116/"
16,"nunuslushau.com CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528117/"
16,"nikogminut88.at CNAME . ; Botnet C2 - confidence level: 100% (2022_04_23), see https://threatfox.abuse.ch/ioc/528118/"
16,"pentester01.duckdns.org CNAME . ; Botnet C2 - confidence level: 100% (2022_04_22), see https://threatfox.abuse.ch/ioc/525606/"
16,"daveblack.publicvm.com CNAME . ; Botnet C2 - confidence level: 100% (2022_04_22), see https://threatfox.abuse.ch/ioc/524498/"
